Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
extensions/xqdoc/src/main/java/org/exist/xqdoc/XQDocHelper.java,org.exist.xqdoc.XQDocHelper,5453fa7eca715c8338e73ed69c8bbf9ca74a960bf293b595542cd6ee6ed2d361,"This class is responsible for processing an input source to generate XQDoc XML, a documentation format for XQuery code.",XQDoc Generation,Helper,Facade,,461,453,94
extensions/xqdoc/src/main/java/org/exist/xqdoc/xquery/Scan.java,org.exist.xqdoc.xquery.Scan,f82beb6a491df236fd052587933265b5d4f3c68a5e70c29630f5f378aa63d84b,"This class is responsible for scanning XQuery modules, extracting function documentation according to the XQDoc specification, and returning it as an XML document. It supports loading modules from URIs (pointing to the database or file system) or directly from base64 encoded source data along with a module name.",Documentation Extraction,Abstract Base Class (Inheritance),Factory Method (Implicit in eval),,767,1082,138
extensions/xqdoc/src/main/java/org/exist/xqdoc/xquery/XQDocModule.java,org.exist.xqdoc.xquery.XQDocModule,2107a668fc0ce433eafdf62ee201e0890c05464b2fb24ee6a459b92fa048e518,"This class defines a module for XQDoc functionality within the eXist-db system, providing information about its namespace, prefix, release version, and available functions.",XQDoc Module,Module,Registry,,543,569,104
extensions/xqdoc/src/main/java/org/exist/xqdoc/ant/XQDocTask.java,org.exist.xqdoc.ant.XQDocTask,c7ac455c25de58b58ab7af9d0be130ca5b07c82789eb53363cdd8f65f91c8dba,"This class handles the generation and storage of XQuery documentation within a database, supporting both direct input and file-based processing for scanning and storing the generated XML.",XQDoc Generation,Facade,Template Method,,659,883,103
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/LuceneIndexKeys.java,org.exist.xquery.modules.lucene.LuceneIndexKeys,3a81a868d6d80149083a33c8d09765ecbd6dfc903afae40abbbbf29fcdbcddd3,"This class provides a function to retrieve indexed keys from a Lucene index for a given field, allowing for filtering by a starting value and a maximum number of results, and applying a user-defined function to each key found.",Index key retrieval,Function Object,Strategy,,572,869,115
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Field.java,org.exist.xquery.modules.lucene.Field,7f9bf8df8f153800e9ffbcc62120ef14328d7b10ac8e41fba9bdeedd030fd85b,"This class provides functions to retrieve and highlight field values from a Lucene index, supporting optional type casting for the retrieved data.",Field access,Facade,Adapter,Interpreter,545,1787,110
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/QueryOptions.java,org.exist.xquery.modules.lucene.QueryOptions$DefaultOperator,230aaa34b1f9cd6cc9527c8947627ee857f0ba9a98aceea5ae5d440483b2a5f8,"This enum defines a set of default logical operators, AND and OR, used for combining conditions.",Default operators,,,,427,378,50
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/QueryOptions.java,org.exist.xquery.modules.lucene.QueryOptions$FacetQuery,26274b91f169c14f99570e42bd01fc9e84a70ed0d5509caed019dbe2fe85191b,"Manages a collection of values representing a facet for hierarchical drill-down searches, capable of holding multiple query values organized in a two-dimensional list.",Facet values,Value Object,Builder,,432,671,99
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/QueryOptions.java,org.exist.xquery.modules.lucene.QueryOptions,a1219ab689f15b4e9382b2f855a493e5ae34764d01294390d1c8e2a44d7cee98,"This class encapsulates various options and configurations for building and executing search queries, including settings for default operators, phrase matching, wildcard usage, and query analysis.",Query Configuration,Builder,Data Transfer Object,Configuration Object,623,1142,118
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/GetPassages.java,org.exist.xquery.modules.lucene.GetPassages$ScoredPassage,36f98f9254fabf1a30ecdd65609220707e06a90420af0532e7abe7d2dbe5b892,"This class represents a passage of text that has been scored, indicating its relevance or quality, along with information about specific matches within that passage.",Passage scoring,,,,475,387,60
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/GetPassages.java,org.exist.xquery.modules.lucene.GetPassages,4fa0f7c980fa50678ad86cf352312e597564683575a8055f314ed3237cc44347,"This class implements a function to extract and rank text passages from full-text search results, providing highlighted snippets of the most relevant content with configurable passage length and sentence or character-based breaking.",Passage Extraction,Function Object,Template Method,Marker Interface,609,1281,127
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/LuceneModule.java,org.exist.xquery.modules.lucene.LuceneModule$LuceneErrorCode,81baa62734275cfabfa3d145181980f3ce0e7b3218a98cc71e1300ca4054d17b,This class represents a specific type of error code related to Lucene operations.,Error representation,,,,374,397,46
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/LuceneModule.java,org.exist.xquery.modules.lucene.LuceneModule,ce543b4d7d664c5a43e5fa44742190a1a6942cd15de54648deae4453284f0a12,"This class serves as a module for Lucene-based full-text indexed searching within the eXist-db system, defining various functions for querying, indexing, and managing search indices.",Full-text search,Module,Facade,Extension Point,637,1401,126
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/RemoveIndex.java,org.exist.xquery.modules.lucene.RemoveIndex,d656b502b03f60b2833a84898779f50836915802cb46c717a525ce09e6156b24,"This class provides functionality to remove a specific document's Lucene index, excluding indexes managed automatically by the database.",Index Removal,Facade,Command,,594,689,91
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Optimize.java,org.exist.xquery.modules.lucene.Optimize,e50ff8b4e82ab98bae924695bcae30f41c0e882dada10bc25d21a4339658134f,"This class provides functionality to optimize a Lucene search index, merging index segments into a single one. It includes authorization checks to ensure only users with administrator privileges can perform this operation, which is a resource-intensive process.",Index Optimization,Command,Facade,,713,622,112
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Query.java,org.exist.xquery.modules.lucene.Query,f2d40fa9208f5fab9746bf3cff87256e4e58df8fc20a013378ac763bc33fb629,"This class provides functionality to query a node set using a Lucene full-text index, supporting queries specified as strings or XML fragments, with various options for controlling the search behavior.",Full-text search,Strategy,Command,Adapter,864,1861,123
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Search.java,org.exist.xquery.modules.lucene.Search,74bf0119f3a2432c44ab5ddd898ed190274de71f40dea18f8c2ec37f33f99ae4,"This class provides a function to search for data within a collection of documents using a Lucene-based query. It supports various search parameters including document paths, the query string, specific fields to return, and advanced Lucene query options.",Search execution,Strategy,Adapter,,612,1385,115
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/QueryField.java,org.exist.xquery.modules.lucene.QueryField,9bd86bcd41045cf7ae517b676313996d794cc30141cd3f54cee98fa0f73b1e4a,"This class represents a query that searches a specific Lucene field for a given query string, supporting various options to control the search behavior and returning matching nodes with score information.",Field Query,Builder,Strategy,Composite,490,1190,119
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Facets.java,org.exist.xquery.modules.lucene.Facets,49a034e9b3525468ca7ec30dc8a5fa05507d8102b5b6247820720a7816d5f260,"This class provides functionality to retrieve facet counts from a collection of nodes, based on specified dimensions and optional filtering criteria like the number of facets to return or specific hierarchical paths.",Facet retrieval,Strategy,Template Method,Facade,593,1455,120
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/FieldValueParser.java,org.exist.xquery.modules.lucene.FieldValueParser,db4bdf5da5dae2de1ed9f5827bf2b69b5f402354cb609c24379615e8af7c74c1,"This class provides functionality to parse string representations into XQuery atomic boolean values, specifically supporting the lexical forms defined by XQuery 3.1 for booleans.",Atomic Value Parsing,,,,381,570,64
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Index.java,org.exist.xquery.modules.lucene.Index,caec85f9ffd6d4019b40da936a984a1da355c4487bda19c9be3539d2eec4e3d0,"This class provides functionality to index data with Lucene, inspired by Solr's syntax, and to close the current index document.",Indexing Data,Function Object,Facade,,620,1168,96
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Score.java,org.exist.xquery.modules.lucene.Score,b4a60d7781c1f569ec9fb09edd9875d02bb501e6a4190840955c286d6c25253f,This class computes a relevance score for a given node by aggregating Lucene relevance scores from the node and its descendants.,Score Calculation,Function,Strategy,,501,707,81
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/InspectIndex.java,org.exist.xquery.modules.lucene.InspectIndex,68db0932662b40ca145b504f4cd557968c27d2a90b728f37757a1646cff2b90a,"This class provides functionality to check if a Lucene index is defined for a given document path, supporting indexes created through configuration or manual field additions.",Index checking,Function Object,Template Method,,630,643,99
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/Highlight.java,org.exist.xquery.modules.lucene.Highlight,7a65a7f4dc241acf5c117ae6c807f0b6e383b5435f493c8e1086526404984172,"This function generates an in-memory representation of input nodes, wrapping terms found in a Lucene full-text query with `<exist:match>` elements.",Highlighting matches,Facade,Adapter,,564,1001,100
extensions/indexes/lucene/src/main/java/org/exist/xquery/modules/lucene/GetField.java,org.exist.xquery.modules.lucene.GetField,17d7303013238a2d6bc8920f2798934ac458e2d60da6d10bc340bd3912289f73,"This class retrieves the content of a specified field from documents identified by URI paths, leveraging the Lucene index for searching and data extraction.",Field Retrieval,Strategy,Facade,,623,714,95
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/ByteTermAttributeImpl.java,org.exist.indexing.lucene.ByteTermAttributeImpl,c50edba2118564522f2e609eab6707d93a4c5dd1287213dce2675e5283e57fa4,This class is a deprecated placeholder for a method that previously populated a BytesRef with term bytes. It is kept to ensure backward compatibility during API updates but is intended for future removal.,Deprecated API,Adapter,,,530,542,87
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/MultiFieldQueryParserWrapper.java,org.exist.indexing.lucene.MultiFieldQueryParserWrapper,6e74252a4794620706ff106177fe8eab80573742fafb4c6346f582889b576998,"This class acts as a specialized wrapper for Lucene's MultiFieldQueryParser, designed to handle queries targeting multiple fields within an index, including support for regular expressions. It specifically addresses issues related to nested field queries and query syntax errors.",Query Parsing,Adapter,Decorator,,679,586,116
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzingQueryRewriter.java,org.exist.indexing.lucene.AnalyzingQueryRewriter,da0bc99a876b9ea14276df4e23c287d0d968aedc82db95ed3de901eaa34f11ff,This class rewrites PrefixQuery and WildcardQuery terms using an analyzer to ensure they match the terms produced by the index analyzer.,Query Rewriting,Strategy,,,445,649,78
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/StandardQueryParserWrapper.java,org.exist.indexing.lucene.StandardQueryParserWrapper,2ac0268d77f35e7a6c1107e8235cbda8e0c71ec61825060227d334d6d94ebc10,"This class acts as a wrapper for Lucene's StandardQueryParser, providing a simplified interface for parsing search queries.",Query Parsing,Adapter,Facade,,1360,525,92
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneMatchListener.java,org.exist.indexing.lucene.LuceneMatchListener$OffsetList,7a8e28e40d1df2fada35c08535be834fa20128e8edaef05e611b9d265f3a49c7,"This class manages a dynamic list of offsets and their corresponding NodeIds, capable of resizing its internal storage when necessary.",Offset management,Growable Array,,,878,543,76
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneMatchListener.java,org.exist.indexing.lucene.LuceneMatchListener$Offset,a5ffa713fcede82d7733000e13b6a64133e1e21cce2db99473e4206cc55a1965,"This class represents an offset range and manages a sorted linked list of these ranges, allowing for the insertion of new ranges while maintaining order and avoiding duplicates.",Offset management,Value Object,Linked List,,448,495,100
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneMatchListener.java,org.exist.indexing.lucene.LuceneMatchListener,6fdf71a56d7532a37590d690b678b5bd37dfc0b063e9e21ad444c1c65a18d037,"This class acts as a listener for processing matches found within a Lucene index, integrating with a database broker and proxy to manage and report on these matches, particularly within the context of XML document processing.",Match Processing,Listener,Observer,,692,1554,108
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/BinaryTokenStream.java,org.exist.indexing.lucene.BinaryTokenStream$ByteTermAttribute,f6a778430c8afabfda15c636d732aaeab2dedf8252dfca90828eee2569e2fd67,"This interface defines a contract for attributes that represent byte sequences, providing a method to set and retrieve a BytesRef object.",Byte representation,Interface,Attribute,,536,390,92
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/BinaryTokenStream.java,org.exist.indexing.lucene.BinaryTokenStream$ByteTermAttributeImpl,06915a78ef3265ac55673a46550b8681fbf575034fb0cbe2b2b611fb5a6c73b1,"This class manages and provides access to byte-based term data, allowing for its retrieval, modification, and reflection to external systems, as well as handling the clearing and copying of this data.",Byte Term Management,Attribute,Data Holder,,578,613,108
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/BinaryTokenStream.java,org.exist.indexing.lucene.BinaryTokenStream,1b56df7770442d5dec6109b52572372d0a0406c8e2999e81f5542d5bac95b810,"This class represents a stream of binary tokens, specifically designed to hold and manage a single binary token represented by a BytesRef value.",Binary Token Stream,Attribute Based,Stream,,520,701,96
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter$Offset,5ad1936e2b396b66f154f33b2f4932fd7352a93bb50a75410728673ed7c0918c,"This class represents a range defined by a starting and ending offset, providing methods to access these values.",Offset range,,,,348,457,51
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter,df2aac2efec18724991f9dbddd48d7a22ce871cbd40e774f5c46eafcb751561f,"This class is responsible for highlighting segments of plain text content based on provided offsets, generating a structured representation of the text with highlighted matches.",Text Highlighting,Builder,,,442,584,79
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$LuceneFacets,3ea22fd373cb1430f93d59b463330b207248defd6124ead4eba11f8cfc9fcd4a,"This class serves as a wrapper for Lucene's Facets, handling their computation after a search operation is complete.",Facet Computation,Adapter,Facade,,470,558,92
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$BinarySearchCollector$BinarySearchLeafCollector,18172796be76a804d8d8c87466f0469e8017e9afb09ac2ac6298e2a728360861,"This class collects documents that match specific criteria, processes their content by extracting and highlighting fields, and then writes the relevant information to an output, handling access permissions.",Document Collection,Strategy,Visitor,,574,543,100
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$BinarySearchCollector,5e73d605b6ce529f6130eafd3c4da3d2dc98a4671b500c8d6b61011ab6adcd1b,"This class implements a specialized collector for searching and highlighting URIs within a dataset, utilizing binary search principles for efficient retrieval and integrating with a memory tree builder for data structuring.",URI collection,Strategy,Visitor,,605,617,102
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$LuceneHitCollector$LuceneHitLeafCollector,f8803e2cc82aa64e672e0ebd8fac52f539036eb8ef8444084ca7e137e4241378,"This class acts as a collector for Lucene search results, processing individual documents, determining their relevance score and associated node information, and then adding these findings to a hierarchical structure or a direct result set.",Result collection,Adapter,Visitor,,622,672,108
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$LuceneHitCollector,079521391eb90768b79b03f83426936623decc1974c34ac62940307b42f0ea74,"This class acts as a collector for Lucene search results, processing documents and facets to build a result set, potentially including ancestor information, based on a given query and context.",Search result processing,Strategy,Decorator,,595,765,104
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$PendingDoc,ccd955c06dd6a1f3c34572a1c92258d297d8b1222501ff868f30281db0ff959c,"This class represents a mutable document containing information about a node, its associated qualified name, its path, its text content, a boost factor, and Lucene index configuration, designed for tracking documents that are awaiting processing.",Document Tracking,,,,503,400,74
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$PendingAttr,a148505c40461bc171094646f73129890b6d0a87b13b422111090c68b0b98451,"This class represents a collection of attributes that are pending for processing, including the attribute itself, its path within a node structure, and its associated Lucene index configuration.",Attribute batching,,,,398,386,65
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker$LuceneStreamListener,0b437c268d193adca6d1cb60951cb0a62640f6e58c84eb576deb6e4f6ed0b9d5,"This class processes and indexes XML elements and their attributes during a document reindexing operation, managing the flow of data for Lucene indexing based on configuration and transaction state.",Document Indexing,Listener,Visitor,State,650,1128,119
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,org.exist.indexing.lucene.LuceneIndexWorker,da746a9571b5174fcc4145b442b257b48fb1a8b7e779a41033ea9c41f7baeb17,"This class manages all interactions with the Lucene search index, handling document indexing, querying, and index maintenance operations.",Lucene Index,Facade,Bridge,Visitor,617,6462,108
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/SearchCallback.java,org.exist.indexing.lucene.SearchCallback,41aebea12c9f3633895bfbac97cdeeee93122d7dd098588a19be0b7885dabdfa,This interface defines a contract for handling search results by providing a callback mechanism to record found elements and their relevance scores.,Search Results,Callback,Listener,,532,449,91
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneFacetConfig.java,org.exist.indexing.lucene.LuceneFacetConfig,0260445ad193154488958a9efe9f86e5bd6166d1fdc8530a5742b8b5aa484bc6,"This class defines the configuration for creating facets within a Lucene index, specifying the dimension and how to extract facet content from query results, supporting both hierarchical and simple facets.",Facet Configuration,Configuration Object,Data Transfer Object,,585,746,105
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneMatch.java,org.exist.indexing.lucene.LuceneMatch,05344bfbf5c545d17c7178dd4a9d29f96d52d029489489d0f42b4ba26625d80c,"Represents a match found by the Lucene search engine, storing its score, associated query, and relevant facets.",Search Result,Value Object,Immutable,,632,726,92
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,242b3cca5ec869647dc67d2ac820df0f70ee944eedf584d9677c2b12de25dfee,"Manages the creation, configuration, opening, closing, synchronization, and removal of a Lucene index and its associated taxonomy, while also supporting raw data backup.",Index Management,Facade,Factory,Resource Management,579,1439,118
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,dc8466d2896d26af017346939380ca69d523692e9e3826578cd8a3be6cdaf4bc,"This class defines the configuration for how a field should be indexed, including its identifier, associated analyzer, boosting, and storage options.",Field Indexing,Data Transfer Object,Configuration Object,,509,670,98
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/analyzers/MetaAnalyzer.java,org.exist.indexing.lucene.analyzers.MetaAnalyzer,a83db8d7a49f067ce87548a36c897c95d5d4a5fbf938ddb9c7c0af18c5c1c913,"This class acts as a central dispatcher, routing analysis tasks to specific analyzers based on the field name, or using a default analyzer if no specific one is configured.",Delegating Analysis,Strategy,Decorator,,607,519,101
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/analyzers/NoDiacriticsStandardAnalyzer.java,org.exist.indexing.lucene.analyzers.NoDiacriticsStandardAnalyzer,79e3a97116fd5895f9308d524553ff06922dbc6d658d2bea01530a0a72124a91,"This class provides a text analysis component that processes text by tokenizing it, converting it to lowercase, removing diacritics (accents), and filtering out common English stop words, with a configurable maximum token length.",Text Analysis,Decorator,Strategy,Filter,568,805,129
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/analyzers/EnglishStopwordsStandardAnalyzer.java,org.exist.indexing.lucene.analyzers.EnglishStopwordsStandardAnalyzer,0b2db4aeed5ea116e6e3acfb94811b3589d16402335befa68e3e718e1e1303b6,"This class provides a text analysis component that incorporates a predefined set of English stopwords, preserving backward compatibility with pre-Lucene 8 behavior.",Text Analysis,Adapter,Decorator,,714,693,95
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,453b93c9c69acdb2a1cfcc505f11ebefd561f00188a7c780d0f3989f6a4b544b,"This class represents a field with a name, boost value, and content, along with configurable storage options, designed to hold and manage text-based data for indexing or searching.",Field representation,Value Object,Builder Helper,,489,533,105
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc,d21e62fa085f2ac168fe8179742c9bc3e18bed5c274800d18c52e89c242814e9,"This class represents a document with an associated boost value, typically used for influencing search relevance.",Document boost,,,,361,430,49
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig,f5d62bd28ed69967e197008a5c008d065e60a58814b89e3109b14abb27db4b2b,"This class represents the configuration for adding or documenting a Solr XML fragment, containing information for a document and its fields.",Solr Config,Value Object,Builder,,504,856,94
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneFieldConfig.java,org.exist.indexing.lucene.LuceneFieldConfig,b8607a5be432a32f4ecaf50d49847436ab9230451ca580352cc27d7d763e6924,"Defines configuration for fields within a Lucene index, specifying how data is extracted, analyzed, and stored.",Field Configuration,Configuration Object,Builder (implied),,568,1185,94
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/QueryParserWrapper.java,org.exist.indexing.lucene.QueryParserWrapper,0d0137459ea35cb61cf68ecb7c49d76459a6c00ca272d32920a354d469c8f440,"This class provides a standardized interface for parsing queries, abstracting away the complexities of different underlying Lucene query parser implementations by dynamically creating and managing them.",Query Parsing,Adapter,Factory Method,Abstraction,586,601,116
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/TermInPhrase.java,org.exist.indexing.lucene.TermInPhrase,955cacad88eef54abf78dba03be0a2679317a51342c92f83ca34d6b186fa69de,"This class represents a single term within a phrase, storing its associated query and the term itself. It provides functionality for comparing terms, which is crucial for ordering or searching operations.",Term representation,Value Object,Comparable,,521,486,104
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/XMLToQuery.java,org.exist.indexing.lucene.XMLToQuery$LazyRewriteQuery,9f8fdcbe2e31b898a78e4bd209b935f15674c3b70cdcc84b044804d41558ac75,This class acts as a wrapper around a `MultiTermQuery` to defer the application of its rewrite strategy until the query is actually rewritten.,Lazy Rewrite,Decorator,Proxy,,559,618,96
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/XMLToQuery.java,org.exist.indexing.lucene.XMLToQuery,f19eff229494e0355d270770576a7c91e8cf0a9f214cd65bc9f43e73455345df,"This class acts as a translator, converting an XML-based representation of search queries into executable Lucene `Query` objects, supporting a wide range of query types and options.",XML to Query,Builder,Strategy,Adapter,524,1614,121
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AbstractTextExtractor.java,org.exist.indexing.lucene.AbstractTextExtractor,9a25daf87f14a1c2e6184cfee5e54af5a7bb2a7968f4d6e88dcf1b3447fb19fe,"This abstract class serves as a base for extracting text, providing core functionality for Lucene configuration and text buffering, while deferring specific extraction logic to subclasses.",Text Extraction,Template Method,Strategy,Dependency Injection,654,484,118
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexConfig.java,org.exist.indexing.lucene.LuceneIndexConfig$MatchAttrData,62348fa7d011df829ae71327cd09c253c2afc12a2eed6a8007ba5f681a0f2106,"This record stores data representing an attribute that can be matched, including its qualified name, value, boost factor, and a flag indicating if it's on a sibling element.",Match data,,,,469,387,66
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexConfig.java,org.exist.indexing.lucene.LuceneIndexConfig,37c7f558ab9442bf71f2d1b337d3356f1c8a827abee72d76707ca85fd68f7411,"This class configures how data is indexed in Lucene, specifying which elements and attributes to include, ignore, or treat as facets, and defining rules for matching and boosting search results.",Index Configuration,Builder,Chain of Responsibility,Value Object,597,1860,125
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneUtil.java,org.exist.indexing.lucene.LuceneUtil$MultiTermExtractor,e1a510979a36aa1d3c550fe5d4adb310bb4f098b6aba4d5a1f6b07a39507e626,"This class is designed to extract all terms from a given field that match a multi-term query, storing them in a map for further processing. It extends a base class to leverage its term enumeration capabilities.",Term Extraction,Strategy,Template Method,,614,595,110
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneUtil.java,org.exist.indexing.lucene.LuceneUtil,38ae3650eb1eee4e64f5093f47933b12b333917c029a061eadf6e5436b3f8b62,"This class provides utility methods for creating and reading Lucene identifiers, encoding and decoding qualified names, and extracting fields and terms from Lucene queries.",Lucene Utilities,Utility,Value Object,,549,1833,98
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/TextExtractor.java,org.exist.indexing.lucene.TextExtractor,df87ee73625c83063dcf6a7003f8ffa11fa7e723f57b7038092320fbbd329a4b,"This interface defines a contract for extracting text from XML fragments intended for Lucene indexing, offering flexibility in handling whitespace and specific elements.",Text Extraction,Adapter,Strategy,,544,665,94
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,06a08c1efe41344034e965a5a317ebba1b2fe7691f6776aa588432772623c4de,"This class extracts text content from an XML document, managing element nesting and whitespace to ensure proper formatting and text separation.",Text Extraction,Abstract Base Class,State Management,,524,694,94
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/ClassicQueryParserWrapper.java,org.exist.indexing.lucene.ClassicQueryParserWrapper,42c94108d288c63a7929e37013e0c9b605522f67c1103abeb66e40ed29fb5887,"This class provides a wrapper around Lucene's query parsing capabilities, allowing for the parsing of query strings into query objects and handling potential syntax errors.",Query Parsing,Adapter,Facade,,739,575,98
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/NodePathPattern.java,org.exist.indexing.lucene.NodePathPattern$Predicate,b60f3f8ca3d59a13dcce800653b0e2f7edee3e349ec2ed9b5d02c96ef65e97c2,"This interface defines a contract for evaluating a condition against a given node path and element index, determining if a specific element meets certain criteria.",Condition evaluation,Strategy,,,460,428,78
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/NodePathPattern.java,org.exist.indexing.lucene.NodePathPattern$ConstTruePredicate,795a9f516caedc1810ccefc40d3f2a80b8eabcca19174a0efb7dafc1cebea2b7,"This class represents a predicate that always returns true, irrespective of the input NodePath2 and element index.",Always True,,,,357,428,52
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/NodePathPattern.java,org.exist.indexing.lucene.NodePathPattern$PredicateCode,1e8e9aea0b9870a36329a4d7d31932544468fc4dd9ebee5153b37e5034d0f948,"This code defines an enumeration for predicate comparison codes, representing equality and inequality operations.",Comparison Operators,,,,570,403,47
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/NodePathPattern.java,org.exist.indexing.lucene.NodePathPattern$SimpleAttrValuePredicate,b52b3afcabd516989654e6bd8e8e432ff86c9fc1b68a999375635276955a8a05,"This class defines a predicate for evaluating conditions on node path attributes, checking if an attribute's value matches a given value based on a specified comparison logic.",Attribute Predicate,Strategy,Value Object,,629,480,101
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig$KeyTypedValue,07b89a44b8d66a453edd4a1ebec5046cacb99980d04e550faa54516096f87ffc,"This record represents a value associated with a specific key, also storing the type of that value.",Value container,,,,398,414,50
